,1,2,3,4,5,6,7,8,9,10,11,12
0.285,40.28947968,159600030.7,138583912.6,103521153.8,82308701.77,67680001.81,56618654.92,49221222.09,42884393.63,37481426.69,33288981.17,29805010.13
0.29,41.58592572,166524312.8,142695437.2,105444209.7,82730770.43,68436188.24,57359160.17,49328651.63,42716786.67,37269255.93,33235834.39,29777175.9
0.295,43.76099394,176202561.7,145434013.6,107379587.5,84252622.12,69237544.34,58101765.62,49609515,42962068.08,37368565.97,33191890.26,29625910.11
0.3,45.14344394,179820209.3,146634410.7,108872161,85298216.42,69968549.45,58658234.03,49845637.75,42904649.14,37399890.51,33257274.07,29408214.26
0.305,45.84495351,184035555.9,149462381.2,111213190,87063966.23,70541791.17,59102947.59,50291088.37,43217634.35,37584996.87,33313007.88,29587194.74
0.31,46.73716971,190326008.4,153159165.9,112497497.9,88023736.11,71782005.89,60126002.56,50319233.57,43332755.07,37565594.7,33394937.79,29821934.48
0.315,47.62523584,200021099.6,157291556.2,113764781.6,89249439.93,72388264.78,60650215.83,50696436.38,43303430.73,37804564.68,33189105.44,29848746.14
0.32,49.42252373,208945236.1,161644052.1,116666008.5,90441929.44,73159634.65,60734183.19,51310999.6,43648264.9,37893869.6,33367084.28,29833614.44
0.325,49.85256347,217359514,166520400.9,118691918.9,91020007.83,73895061.58,61714491.31,51705119.5,44155267.18,38095735.32,33435087.59,29962501.16
0.33,51.20875359,221112181.6,169809787.8,119863934.3,92072887.52,74734402.96,61891740.72,51907408.7,44218448.09,38378530.32,33776072.31,30227249.09
0.335,53.47348736,231201787.7,173848256.7,122169901.9,93326354.6,75633423.94,62612976.22,52368301.23,44814053.05,38926863.14,33744891.99,30068573.73
0.34,55.36686786,234342112.6,175349769.1,123364953.3,93751698.63,75765330.12,62767795.48,52374216.87,44757745.23,38914177.92,33767420.2,30273135.96
0.345,55.94130735,241684202.9,179671918.1,124877413.6,94372132.02,76308678.78,62943930.84,52408505.31,44729111.2,38836148.33,34002499.57,30219902.94
0.35,57.38533874,243697025.5,183506249.8,127463441.1,96105102.92,77075198.43,63497881.61,52766663.81,45033858.17,38954762.59,34129244.33,30264342.26
0.355,59.96125095,256358308.5,186114839.5,129831419.8,96945262.28,77301212.44,63621503.21,52736604.62,45225121.07,39065233.27,34203988.67,30182584.06
0.36,61.78650633,264181862.5,189290284.9,131459088.5,97393104.1,77763857.09,63373403.99,52598811.96,44984219.12,39038967.8,34277853.28,30245473.2
0.365,62.84901416,265779461.6,191743254.6,133197032.7,98183612.83,78336205.65,63448300.19,52692353.83,45114199.79,39103671.88,33943354.29,30177161.68
