,1,2,3,4,5,6,7,8,9,10,11,12
0,6.639488672,4.618020504,3.825838903,3.321193541,3.038974279,2.82030851,2.667998689,2.521365842,2.443637982,2.361958262,2.285860557,2.214338325
0.005,6.924716022,4.71957727,3.8793743,3.38607433,3.113712916,2.88876515,2.728570988,2.606701059,2.512025479,2.439261544,2.375614807,2.302831201
0.01,7.166681518,4.75677494,3.947664423,3.479886938,3.170365128,2.95457263,2.817561627,2.695036778,2.610371082,2.532036561,2.478639473,2.408882006
0.015,7.434168542,4.873760109,4.032122539,3.541446595,3.264459986,3.038675909,2.902181097,2.787360439,2.71195578,2.643649874,2.593699357,2.535039807
0.02,7.828172128,4.94238225,4.078782194,3.608031507,3.339357699,3.131488316,3.001139552,2.888594233,2.80966513,2.749838855,2.698322082,2.634351961
0.025,8.187023324,5.04032047,4.159714604,3.689519309,3.419364233,3.204169665,3.097018306,2.97653969,2.906213132,2.85448292,2.800926704,2.733660756
0.03,8.721434771,5.09771383,4.231916593,3.760231472,3.511582646,3.289969731,3.173966139,3.062099974,3.02104412,2.971880386,2.912732537,2.848953325
0.035,9.128067912,5.173490017,4.301672232,3.849642802,3.581037269,3.37636705,3.252015138,3.153267937,3.10911098,3.056837705,3.020913529,2.96090533
0.04,9.710871323,5.245819557,4.365579481,3.943371198,3.654280795,3.453125886,3.349511202,3.2462547,3.199908569,3.151323401,3.117072633,3.066633897
0.045,10.52509593,5.320718671,4.448857096,4.034935304,3.739311673,3.542858189,3.43452015,3.326488962,3.293187301,3.247641724,3.229964686,3.179304534
0.05,11.17865174,5.392241916,4.521548765,4.099611742,3.807480987,3.625211156,3.507379475,3.432913974,3.400827267,3.337456742,3.336160744,3.302537621
0.055,12.16929149,5.478978604,4.581681843,4.172925885,3.891743358,3.709690977,3.591388453,3.517846546,3.497058896,3.464509563,3.431955111,3.437058958
0.06,13.0330007,5.567371838,4.65798779,4.245760329,3.960700641,3.799464843,3.675695996,3.609215567,3.567571755,3.569696872,3.541523411,3.555601498
0.065,14.21543973,5.657903192,4.740579803,4.316346071,4.046361395,3.868578924,3.762834121,3.705046542,3.674743453,3.652922243,3.650722315,3.664996788
0.07,15.1748364,5.791718072,4.81817298,4.397125162,4.152291916,3.939951205,3.850953469,3.800697738,3.761490464,3.754900148,3.756448255,3.764884094
0.075,16.3965111,5.862262982,4.923426104,4.496447253,4.241094681,4.035623967,3.942046415,3.89047322,3.861451682,3.85993179,3.870554644,3.870383827
0.08,18.22841465,5.921008763,4.977379277,4.582811971,4.333924307,4.128075363,4.032396777,3.984406443,3.982440536,3.949070266,3.986589657,3.993418574
0.085,19.34497099,5.989263343,5.046255469,4.66031361,4.423811311,4.22119754,4.119744572,4.100928159,4.103540399,4.075141502,4.114477309,4.142484315
0.09,20.89592346,6.086325493,5.103227544,4.734657088,4.512849484,4.314897049,4.227787102,4.20010951,4.209111683,4.212584404,4.268239328,4.321598905
0.095,23.07412191,6.147409013,5.203126155,4.808686678,4.584531356,4.380134214,4.305325983,4.29968175,4.31509583,4.326967492,4.384050847,4.485143748
0.1,25.30443129,6.185371359,5.309433183,4.889773641,4.648949915,4.481302086,4.41542333,4.400950089,4.418188007,4.455013484,4.53665785,4.667646521
0.105,25.901379,6.234246724,5.38022811,4.957059253,4.743113825,4.58037419,4.536198,4.497733611,4.549928297,4.614862042,4.766058931,4.915326826
0.11,29.13406059,6.320667337,5.420626511,5.014138635,4.81790657,4.677560246,4.657076605,4.60012881,4.668368937,4.779240116,4.963363577,5.265805721
0.115,31.89405186,6.37580764,5.482414145,5.097474061,4.918306835,4.780632968,4.73853396,4.736236371,4.799767572,4.939159195,5.223049046,5.718464999
0.12,32.20274297,6.444435666,5.560547423,5.18297952,5.014410324,4.869148006,4.835188901,4.833725547,4.973510684,5.148463392,5.599754881,6.662218344
0.125,33.26622707,6.520019536,5.650093589,5.250875894,5.072846869,4.97453465,4.970926827,4.984276056,5.151795574,5.474199467,6.225214917,8.94508549
0.13,35.74326044,6.59710275,5.71428353,5.351496132,5.17592063,5.100245008,5.089121464,5.145956126,5.420134342,5.926302582,7.274394007,53.86775251
0.135,36.47059262,6.647138347,5.788683316,5.427100628,5.294203764,5.183482356,5.225964745,5.365485089,5.695603814,6.608408943,11.13405702,380163.579
0.14,38.14184408,6.702449888,5.858698373,5.503074393,5.375272842,5.318690992,5.391792574,5.563519748,6.073371632,7.75395306,21413.05156,1232720.441
0.145,39.52966798,6.757570216,5.931392004,5.561722076,5.473592909,5.456742668,5.568577937,5.779945942,6.593083704,10.24070416,369600.3715,2349911.182
0.15,41.42436848,6.825286418,6.058187571,5.665317308,5.574517685,5.551975218,5.71303128,6.080279877,7.341295414,34.64625058,1189218.544,3282967.81
0.155,42.69943313,6.890602006,6.112149915,5.742665374,5.671302831,5.700839718,5.900283042,6.564262115,8.801567487,209670.2402,2109443.045,4204277.252
0.16,47.16106478,6.968562282,6.181221352,5.832698919,5.779970869,5.841893199,6.160226019,7.06126601,12.6440948,854657.5273,3152426.385,5091662.543
0.165,49.81042075,7.019192999,6.274642725,5.931365078,5.887199641,5.966966855,6.334936122,7.917589954,47.68114204,1612640.584,3982225.705,5729768.835
0.17,50.63921449,7.114152588,6.348826582,6.026833287,5.990278977,6.102918685,6.660912342,9.213351989,94392.97757,2349373.634,4759113.974,6395077.631
0.175,53.00379598,7.228830067,6.407077923,6.101537717,6.097474881,6.305750231,7.01580571,11.30088353,603378.2813,3287187.057,5479084.283,7139293.285
0.18,55.85289887,7.294047392,6.522299515,6.165613424,6.2052905,6.476425979,7.444450566,15.97263108,1363150.768,4249274.744,6449876.834,7715586.416
0.185,56.56561119,7.357898217,6.605038137,6.294081972,6.297056464,6.67335808,8.071075575,1407.912411,2290854.762,5108130.341,7205740.961,8422615.074
