,1,2,3,4,5,6,7,8,9,10,11,12
0,3.818652615,3.005383598,2.618506342,2.376784805,2.23780103,2.111129336,2.022120671,1.959190426,1.903711792,1.85734632,1.811876968,1.782907587
0.005,3.883798058,3.033428448,2.646459303,2.409530344,2.262120784,2.150083775,2.058905396,1.998150046,1.942033792,1.901896554,1.86131766,1.82943578
0.01,3.96931499,3.056134178,2.684285529,2.446095466,2.300695656,2.197482866,2.105690003,2.042326369,1.987021956,1.950252047,1.918157635,1.88195948
0.015,4.067405921,3.092050422,2.718146349,2.483450528,2.336936937,2.234516113,2.151621304,2.083689382,2.033209604,2.002682574,1.974013867,1.940398627
0.02,4.164259099,3.114485751,2.749497266,2.513704803,2.379167138,2.272994325,2.191977173,2.126304477,2.087527401,2.055242019,2.023755254,2.001697481
0.025,4.286869495,3.145977385,2.781557157,2.554877628,2.411214376,2.311968808,2.230809679,2.173411452,2.133144099,2.102276883,2.077192045,2.053858792
0.03,4.408538304,3.183447288,2.812192779,2.591707297,2.450521213,2.349062734,2.272031374,2.21714876,2.179303723,2.153013292,2.124341731,2.107651498
0.035,4.484815441,3.213934074,2.854553093,2.626445318,2.492907863,2.39046917,2.313711749,2.262053232,2.2263118,2.200108492,2.178323655,2.156749107
0.04,4.580092819,3.250107948,2.885792925,2.658166307,2.528431291,2.424624696,2.354531846,2.310054424,2.273387112,2.24989416,2.23011066,2.211539441
0.045,4.757331087,3.280159017,2.917278168,2.696755912,2.566234589,2.459739491,2.395553053,2.358638933,2.321145566,2.298955714,2.279231716,2.26660954
0.05,4.865483142,3.313876882,2.947600954,2.735384795,2.601686629,2.499625163,2.439123507,2.3961467,2.364525077,2.346164071,2.333107653,2.320853172
0.055,5.008076265,3.353565278,2.983922307,2.770543477,2.63808387,2.53931987,2.477606403,2.438219405,2.406863054,2.398901379,2.384443353,2.370035001
0.06,5.173678965,3.388045504,3.010492356,2.805969742,2.678988871,2.578563843,2.526457599,2.479380018,2.449900789,2.447255205,2.434955456,2.421172821
0.065,5.346620586,3.415721988,3.046198246,2.836289855,2.716041282,2.615352648,2.56394495,2.51657728,2.498495485,2.491361955,2.481948762,2.473720358
0.07,5.499835807,3.452763702,3.084499669,2.866230854,2.749456398,2.652138265,2.604876519,2.560644716,2.536302639,2.538706289,2.516882414,2.522824847
0.075,5.676272587,3.479610906,3.112883553,2.905051533,2.781488548,2.689186342,2.642962287,2.600245233,2.585805121,2.584944697,2.56900195,2.574417908
0.08,5.870557816,3.507529363,3.149875119,2.936645096,2.821476375,2.723648969,2.676976444,2.640246095,2.630914215,2.627445704,2.621489766,2.625028845
0.085,6.070857529,3.539676722,3.184087213,2.972615038,2.860868446,2.758704345,2.714964118,2.672709041,2.66880647,2.671585457,2.663522994,2.669093364
0.09,6.260320534,3.561858659,3.214452858,3.008432504,2.891553781,2.799087097,2.758693747,2.716544422,2.711151668,2.716808556,2.708204028,2.708837029
0.095,6.440865043,3.587391149,3.240584839,3.037359185,2.924048985,2.836907687,2.796842608,2.754796045,2.752329025,2.758921114,2.751510319,2.755918636
0.1,6.68662535,3.612327551,3.272127931,3.070285741,2.960482647,2.875117966,2.836855462,2.796255509,2.794010361,2.799913436,2.794751503,2.802551948
0.105,6.896785319,3.634233363,3.295788229,3.100464073,2.989860156,2.910556012,2.870992357,2.841515876,2.83470951,2.836844168,2.838015534,2.84918731
0.11,7.089045259,3.667046289,3.323592577,3.13176431,3.016812678,2.950616744,2.910527763,2.884477214,2.873939074,2.882395884,2.887676326,2.893412957
0.115,7.312984688,3.696919317,3.354306983,3.160269308,3.049128693,2.985078756,2.947481476,2.924039977,2.909607307,2.918328684,2.931693451,2.944071364
0.12,7.561174708,3.720222355,3.380899474,3.19309787,3.083305469,3.014859503,2.986474091,2.961523486,2.944676698,2.965036809,2.977079809,2.993755037
0.125,7.860423708,3.743572017,3.406612839,3.225712111,3.117440831,3.049161901,3.022886786,3.00086077,2.990795544,3.009211517,3.020896877,3.053830129
0.13,8.180055767,3.775716719,3.435427539,3.258899846,3.149097657,3.088386526,3.057264241,3.039248211,3.034149716,3.050388939,3.071528715,3.112589691
0.135,8.465756639,3.804187891,3.464542647,3.28510417,3.18712895,3.123966449,3.097274305,3.071935195,3.079461434,3.099340872,3.118807764,3.164561723
0.14,8.726964943,3.844132772,3.489394925,3.314745893,3.20824009,3.154106977,3.136463923,3.110755204,3.120302982,3.147156214,3.176375235,3.223207672
0.145,8.965533747,3.872587093,3.514219477,3.343880921,3.242430273,3.189052373,3.175834673,3.147086194,3.15954607,3.19372228,3.23317718,3.288981828
0.15,9.221321074,3.901406506,3.541167749,3.379897973,3.276908475,3.221160223,3.203015939,3.187245227,3.1986658,3.241447432,3.284895623,3.36076765
0.155,9.543901089,3.923591972,3.572980905,3.4137582,3.300554093,3.246803439,3.23101804,3.232845911,3.241505905,3.289392779,3.353061195,3.437429025
0.16,9.768111652,3.952943643,3.598657624,3.442249736,3.341310991,3.284767798,3.272926218,3.273145411,3.285511841,3.343347293,3.429511198,3.52548647
0.165,9.989259646,3.97971496,3.62473871,3.473671253,3.378704794,3.316002624,3.306299337,3.313573062,3.331382395,3.384907526,3.492221171,3.62502422
0.17,10.30456916,4.00060813,3.641619794,3.513286326,3.401937081,3.348070817,3.338821649,3.352966013,3.374485934,3.436117283,3.549101129,3.717880194
0.175,10.65668003,4.022388142,3.670234042,3.536609625,3.432654333,3.383358296,3.375225515,3.382869336,3.424752259,3.49303385,3.623050299,3.828729712
0.18,10.89301308,4.047515442,3.697012388,3.55752079,3.463567986,3.410001943,3.415200559,3.422278391,3.467649452,3.562492914,3.726611421,3.986764561
0.185,11.19772719,4.078253901,3.725234614,3.584765604,3.49649451,3.450215375,3.449654412,3.469619707,3.522748692,3.640900468,3.83259539,4.146555491
0.19,11.47415603,4.104552698,3.75921675,3.611347355,3.529901583,3.477398075,3.484215032,3.518174188,3.572265292,3.705930824,3.932206839,4.343793299
0.195,11.73814033,4.134047886,3.788317693,3.639769117,3.562282621,3.509890063,3.517936154,3.557810296,3.633700623,3.78157886,4.064829506,4.58374777
0.2,12.00906012,4.166130617,3.817588131,3.672686333,3.597418529,3.544163789,3.557226073,3.61730052,3.703060722,3.85231599,4.209769178,4.881521749
0.205,12.40674012,4.193651991,3.836984238,3.705942467,3.631311382,3.574353091,3.595314415,3.66789404,3.774143964,3.946420336,4.339140167,5.316066507
0.21,12.7419129,4.211866674,3.866311696,3.736293241,3.660997494,3.603969895,3.634203548,3.71962309,3.842020466,4.046592117,4.521696172,6.04697928
0.215,13.15482492,4.239703971,3.891041947,3.769328424,3.68520964,3.630876333,3.669409298,3.764848109,3.910743948,4.164239137,4.716953327,7.243285048
0.22,13.30749166,4.270930186,3.910180359,3.794404163,3.710653843,3.661205468,3.709161188,3.814591314,3.976117118,4.278422331,5.006949971,9.871639311
0.225,13.67524071,4.303505565,3.931776685,3.82370715,3.73866446,3.697179774,3.75180416,3.862051449,4.042239888,4.396669001,5.384457752,26.7701164
0.23,13.83378387,4.321946867,3.955466049,3.853803669,3.757447728,3.736815324,3.794123469,3.911298718,4.132150417,4.567839454,5.964480641,13923.95313
0.235,14.22329173,4.351397823,3.981914624,3.890570664,3.788128801,3.7788804,3.838517023,3.970555051,4.217425139,4.725279286,6.752600156,91747.52358
0.24,14.63378314,4.373036887,4.00504932,3.917462039,3.815903785,3.819152313,3.877394355,4.034165076,4.297434817,4.894175428,8.114548623,220773.2201
0.245,15.06714642,4.403078986,4.03627358,3.944500312,3.845251183,3.865069201,3.92464649,4.08906963,4.380200681,5.195457197,11.79872075,414508.903
0.25,15.22575821,4.423971077,4.061770119,3.972459492,3.877657599,3.90173921,3.973429541,4.15447168,4.509496578,5.460376706,25.93215602,589308.9999
0.255,15.4789338,4.455662842,4.085485612,3.997754287,3.910806412,3.929848707,4.010474322,4.228843187,4.647766618,5.926150962,4913.532325,812449.9698
0.26,15.66908584,4.476216049,4.112365045,4.019922778,3.934718783,3.974778566,4.070476811,4.300788523,4.83576213,6.595365483,62676.04879,1040352.944
0.265,15.98493012,4.5011848,4.133758041,4.050931963,3.961704477,4.018226187,4.129901356,4.372207917,5.00362394,7.814564885,210965.8912,1242125.469
0.27,16.05227926,4.52575839,4.160636344,4.077221075,3.991593726,4.049345693,4.172128728,4.469312812,5.201666776,9.975261426,370493.4744,1482045.714
0.275,16.32517047,4.55037517,4.185831172,4.10134188,4.021445925,4.073530982,4.219912574,4.572814261,5.449211877,13.80136936,557324.3491,1666638.671
0.28,16.8158837,4.570539907,4.20542086,4.12310851,4.049080594,4.11730366,4.291598376,4.659631472,5.756807692,30.18498214,747901.9961,1856286.995
0.285,17.02378251,4.597216679,4.226914767,4.145433849,4.083808893,4.159693846,4.333534961,4.757137463,6.131592081,5125.750197,926903.1868,2065358.982
0.29,17.32065751,4.623575785,4.246558419,4.157699155,4.11845867,4.202558151,4.392275513,4.860179176,6.616042238,79282.78189,1163118.307,2297268.745
0.295,17.93257164,4.641005293,4.27637984,4.183133682,4.139111323,4.236708942,4.443135437,4.996911662,7.335459141,202996.1679,1385607.803,2515109.009
0.3,18.37253882,4.660127885,4.29491697,4.213494984,4.178403235,4.27696448,4.523146649,5.155325151,8.195655197,340702.4778,1572916.215,2675402.379
0.305,18.57998104,4.672114828,4.317790496,4.234941699,4.212468656,4.308755559,4.594611854,5.27772616,9.903000941,481865.1291,1744649.401,2834095.846
0.31,19.03908632,4.702127672,4.338862746,4.261145728,4.240466983,4.354699923,4.649989944,5.487374408,12.65756926,623366.5972,1937811.434,2999616.846
0.315,18.9462402,4.72115883,4.361920882,4.29436071,4.272009183,4.406173155,4.734173414,5.679208661,22.58058275,800567.5455,2102179.005,3176259.037
0.32,19.13451058,4.749833157,4.383614977,4.318742687,4.310094663,4.437271285,4.816894685,5.961487954,58.36555918,957188.9633,2374490.355,3425016.236
0.325,19.61351946,4.775343492,4.402293711,4.344692924,4.340785675,4.48856509,4.895761617,6.228706621,11175.82554,1092420.553,2541386.782,3608360.238
0.33,19.92380063,4.800652938,4.424811661,4.366850283,4.367454188,4.529894356,4.977933197,6.498157772,52906.54,1272170.646,2707519.479,3815325.485
0.335,20.22941185,4.817969942,4.452917729,4.389347708,4.405560942,4.572361781,5.05543658,6.858708953,116453.8323,1430539.177,2877790.242,3905260.577
0.34,20.56714559,4.84029962,4.472065896,4.409831751,4.435138954,4.613926876,5.124942469,7.187045371,195848.4167,1575330.508,3025361.366,4039589.586
0.345,20.91509578,4.863751272,4.490793985,4.4278897,4.459115769,4.652597292,5.20144496,7.567416818,304060.5508,1717269.865,3175084.341,4160541.958
0.35,21.3714265,4.887907743,4.503117281,4.45412727,4.485915557,4.697358956,5.332524113,8.139474288,403988.2304,1855617.383,3276435.191,4303200.263
0.355,21.52218904,4.9000547,4.533519575,4.473749862,4.520162234,4.74693321,5.428661915,8.934335042,575388.8084,2041276.886,3403072.131,4364369.671
0.36,21.93689226,4.917797252,4.566072234,4.487172881,4.551440702,4.78867481,5.548915239,9.607701767,678931.3104,2268822.319,3592748.884,4447432.549
0.365,22.29901528,4.93852561,4.590758383,4.51384061,4.585621382,4.835152822,5.666243857,10.95688976,773886.6499,2348587.889,3777580.307,4573977.659
0.37,22.68040772,4.958434435,4.61861974,4.543191501,4.607884295,4.879513072,5.809191233,12.41772291,899877.9072,2563625.889,3920664.535,4687113.652
0.375,22.91875591,4.975923593,4.640505759,4.559591717,4.642867234,4.923473939,5.887175114,15.85198629,1030023.694,2735541.783,4019406.125,4778028.67
0.38,22.90371934,4.987136938,4.648014292,4.578882265,4.678782992,4.97693004,5.981075784,21.09486356,1153757.102,2874056.391,4140751.441,4922083.65
0.385,23.66845115,5.007874135,4.660235792,4.601421019,4.707785698,5.037809497,6.131674895,37.71006798,1255718.742,3051148.299,4264249.893,4993540.803
0.39,24.1049673,5.030054627,4.688227365,4.620974254,4.737591375,5.094972103,6.308557552,91.64102337,1381503.223,3247567.678,4386495.169,5064690.675
0.395,24.47020359,5.042968992,4.703479614,4.643865687,4.766669027,5.130405687,6.481892984,7257.668063,1510988.259,3415368.48,4538283.813,5195058.216
0.4,25.12480266,5.061256932,4.719180137,4.664875007,4.788920285,5.169202535,6.654723888,37779.30557,1685224.568,3611867.087,4665217.406,5359444.042
0.405,25.52611648,5.088458917,4.745138672,4.693680293,4.816712102,5.21420158,6.842575879,98269.04361,1829487.114,3734285.98,4802460.365,5449678.045
0.41,25.59589054,5.1062778,4.759147738,4.722680471,4.830147432,5.258183854,7.030671689,168033.949,1955102.37,3830196.241,4912047.169,5559436.561
