,1,2,3,4,5,6,7,8,9,10,11,12
0.115,5.123735876,3.379443203,3.010300039,2.775612597,2.646971629,2.536200601,2.460355164,2.406807842,2.35713078,2.339560538,2.307551957,2.288469645
0.12,5.184548165,3.399031951,3.024160739,2.790568741,2.659442759,2.548356874,2.475703105,2.42060908,2.371641668,2.356840487,2.326078882,2.306558681
0.125,5.257790746,3.41107914,3.034931154,2.807091791,2.677609139,2.56235535,2.491639077,2.437899193,2.387347153,2.373872213,2.343443924,2.322621388
0.13,5.325346599,3.42612188,3.052367668,2.822222332,2.690923275,2.5772336,2.50585085,2.453291433,2.405962862,2.386430428,2.358169383,2.337569742
0.135,5.39386028,3.440040619,3.065717147,2.836093266,2.705636671,2.593190572,2.519465265,2.467229336,2.423679531,2.401977911,2.372814376,2.35419847
0.14,5.45861755,3.458575747,3.078922092,2.851516776,2.715903662,2.610728479,2.533973061,2.481157525,2.439633014,2.417524706,2.386394905,2.369014896
0.145,5.533055598,3.476959593,3.096540123,2.868394538,2.729031422,2.62551408,2.549223213,2.496323773,2.455286594,2.427999868,2.400109411,2.382375762
0.15,5.606481366,3.489015019,3.112899346,2.882914163,2.744097815,2.640780227,2.563173876,2.51065589,2.467759303,2.44366529,2.416382544,2.395495256
0.155,5.68666241,3.505370903,3.123140691,2.89762366,2.758995568,2.654414688,2.576252867,2.524972023,2.480880905,2.458196372,2.430055946,2.40949866
0.16,5.752859712,3.517554159,3.138497499,2.909008734,2.77083939,2.668323395,2.589526852,2.537228156,2.491348217,2.471393742,2.444186282,2.423360232
0.165,5.824475255,3.531022399,3.151384769,2.921601352,2.785733164,2.682521113,2.60311262,2.553507782,2.504112646,2.484060732,2.456703306,2.437163126
0.17,5.883519729,3.544455739,3.163911689,2.934464161,2.80010015,2.693644322,2.615560944,2.568079741,2.518747029,2.496807195,2.470433925,2.452582712
0.175,5.958300071,3.556781447,3.176448977,2.946911917,2.813610602,2.705567166,2.62687073,2.580049137,2.529683976,2.510357295,2.484366195,2.463997301
0.18,6.039202761,3.568281971,3.188485446,2.960033753,2.827740547,2.717280274,2.638583607,2.588045522,2.543759575,2.524446024,2.498278678,2.474824571
0.185,6.105351416,3.580378588,3.200506698,2.973359928,2.839607812,2.730370238,2.654663527,2.60093363,2.556008675,2.537136455,2.508415428,2.488020659
0.19,6.200284061,3.593958763,3.215320565,2.984888277,2.852718999,2.743521123,2.6653681,2.612236902,2.567172337,2.548326395,2.52217702,2.499430607
0.195,6.300268693,3.604225089,3.229842745,2.996151826,2.867192704,2.754672741,2.677039096,2.623720001,2.578934138,2.559833051,2.531916083,2.508909669
0.2,6.395020744,3.614222714,3.239891214,3.007473414,2.876903717,2.768074978,2.686761543,2.635607222,2.591286138,2.571102117,2.543890018,2.520355681
0.205,6.481377591,3.630097849,3.250379034,3.017321959,2.890615152,2.782383906,2.699864035,2.646387938,2.602134644,2.581958878,2.557702598,2.53038043
0.21,6.55933448,3.641002949,3.265893179,3.03059049,2.905790484,2.797067136,2.713332503,2.657347089,2.6157299,2.592423798,2.567079713,2.539973354
0.215,6.639154989,3.654927409,3.275261005,3.047659622,2.91588569,2.807314863,2.722889796,2.670052442,2.627064045,2.603913718,2.575306673,2.547696466
0.22,6.721805776,3.66926903,3.281355978,3.059850934,2.924488888,2.82071227,2.734060206,2.679534415,2.638195076,2.614688429,2.584768448,2.558019791
0.225,6.789456599,3.682650931,3.289881171,3.072897872,2.93455316,2.832045255,2.743538075,2.688499513,2.650646348,2.62428533,2.59506451,2.567292634
0.23,6.883654906,3.694438369,3.300636437,3.08369576,2.946549607,2.843205175,2.754116361,2.700198931,2.660052094,2.63464449,2.604768878,2.578051746
0.235,6.977580742,3.706883492,3.313220351,3.098969719,2.960271409,2.854600544,2.76244891,2.711032597,2.670278688,2.645491791,2.614639563,2.588268518
0.24,7.044200983,3.720883512,3.326013071,3.112362991,2.970339815,2.864213381,2.773109084,2.723188302,2.68317282,2.655450992,2.623063819,2.599017083
0.245,7.147110263,3.733652309,3.337682227,3.122101831,2.983971707,2.874405624,2.78531286,2.734105224,2.692705884,2.664134261,2.632559265,2.608570472
0.25,7.239532468,3.747125034,3.349791922,3.131458403,2.99751411,2.886625257,2.796057358,2.742604376,2.702004201,2.673647302,2.640480273,2.616039849
0.255,7.348450357,3.759284664,3.3625411,3.143425651,3.007892089,2.896308081,2.806163035,2.752037385,2.709390962,2.680484444,2.649355926,2.624963084
0.26,7.442424931,3.772521453,3.373623626,3.154421027,3.02010217,2.90670904,2.816896567,2.760381782,2.718847813,2.689817411,2.65942837,2.633241476
0.265,7.514860106,3.783204489,3.381761526,3.166429624,3.030219639,2.917250759,2.826359389,2.769096771,2.727738114,2.697679852,2.666957209,2.642198243
0.27,7.598039979,3.794380996,3.392993266,3.176628711,3.039577429,2.924541314,2.835320054,2.777321611,2.734211728,2.705600724,2.674443885,2.652142221
0.275,7.676038904,3.80818861,3.405680397,3.186775328,3.049506525,2.934607358,2.842922721,2.785500605,2.743645494,2.713390027,2.682893943,2.658791436
0.28,7.763731171,3.818706282,3.414905359,3.197052836,3.059234483,2.944515242,2.848770374,2.795347562,2.753112803,2.722833742,2.691289876,2.666441228
0.285,7.844745147,3.830123371,3.428521752,3.209462078,3.072194666,2.952638802,2.85745045,2.80411388,2.760326783,2.729942793,2.700072103,2.674580826
0.29,7.950323854,3.842380561,3.439287781,3.217515281,3.080328484,2.962785396,2.867347578,2.813156381,2.769327424,2.737474045,2.707277525,2.681656261
0.295,8.043285395,3.856796556,3.449160435,3.22705439,3.088288514,2.970556757,2.875791547,2.818317543,2.778064194,2.744914071,2.713723998,2.687021406
0.3,8.154468186,3.864615684,3.457946837,3.23580694,3.097052585,2.980142312,2.886348107,2.82717296,2.78436858,2.753406311,2.719177002,2.693473098
0.305,8.23628205,3.880438217,3.470208152,3.243702542,3.106765304,2.988745492,2.896649154,2.83620678,2.791826936,2.762639658,2.726115201,2.699976157
0.31,8.312337692,3.896618678,3.481220948,3.252839932,3.11351975,2.997490304,2.904891137,2.844409497,2.799484056,2.767699834,2.734179466,2.704893454
0.315,8.405821176,3.90650112,3.490237618,3.262059184,3.121652375,3.009417013,2.917404216,2.850999672,2.806529724,2.774561797,2.739830575,2.709835546
0.32,8.501669942,3.917777661,3.498985763,3.270137804,3.128454881,3.016474649,2.925729163,2.860149048,2.814869992,2.780732845,2.747911492,2.717876413
0.325,8.561931879,3.926238343,3.514227786,3.278230788,3.136444388,3.023682741,2.934306434,2.868755433,2.822348911,2.788338188,2.755224416,2.724441883
0.33,8.661469451,3.93794325,3.519141371,3.288278889,3.145704568,3.031297313,2.944070082,2.87773836,2.829320854,2.794565841,2.761929554,2.730532409
0.335,8.75618099,3.94971148,3.527621122,3.296416794,3.152434722,3.039028406,2.950257828,2.885753843,2.835779156,2.801809402,2.770072593,2.736008229
0.34,8.837252849,3.95848389,3.539314022,3.304915196,3.160170357,3.045852573,2.958550264,2.893871236,2.842952783,2.810440728,2.777021361,2.742021851
0.345,8.955350085,3.966173402,3.549661419,3.313634183,3.166940749,3.054029951,2.965139638,2.901616602,2.846856365,2.816914335,2.784156244,2.748399462
0.35,9.065372427,3.976574323,3.560974603,3.320093822,3.174006358,3.060984341,2.972570796,2.90832404,2.856142007,2.822675701,2.790156018,2.755372356
0.355,9.182380984,3.988229012,3.570467433,3.32847983,3.185388254,3.07032585,2.978189915,2.91380775,2.86264118,2.829941083,2.796662033,2.761652064
0.36,9.26056894,3.998482824,3.578831535,3.339066987,3.193848931,3.077830282,2.98559031,2.921605795,2.868811631,2.836189172,2.801929669,2.768456701
0.365,9.364056946,4.007738642,3.587322819,3.346840744,3.19978934,3.084769055,2.993925476,2.927745507,2.874083796,2.840552467,2.805823632,2.773958743
0.37,9.425473576,4.0175598,3.596826373,3.353268861,3.206396713,3.089991369,3.002269072,2.932938957,2.878450977,2.847410395,2.810392647,2.778663744
0.375,9.521897755,4.028388627,3.607375223,3.363929403,3.213632781,3.096979912,3.008093583,2.939052088,2.884732384,2.853945535,2.816693378,2.784438172
0.38,9.607811396,4.0356049,3.616426456,3.372556855,3.221783182,3.104203136,3.014253804,2.943624598,2.892098907,2.861620673,2.820968367,2.787717954
0.385,9.700457493,4.045634464,3.626872886,3.379051231,3.226820874,3.11009738,3.021199704,2.950499304,2.897851024,2.867525534,2.824329849,2.79214294
0.39,9.788650396,4.056140833,3.637257551,3.388960292,3.235227512,3.118730469,3.027521734,2.956436979,2.90368761,2.872379908,2.828595998,2.796113869
0.395,9.886895027,4.065537182,3.642984262,3.394469584,3.241146846,3.126767326,3.035280351,2.964241526,2.91008693,2.878097363,2.832123617,2.802688298
0.4,9.949499299,4.076910399,3.65039693,3.402285014,3.251043537,3.134805519,3.039275412,2.969859264,2.916711484,2.884797084,2.838252793,2.807289038
0.405,10.07129724,4.087129296,3.656615426,3.409194562,3.258574066,3.139293585,3.045273811,2.975534525,2.921219224,2.890319106,2.842302033,2.813478997
0.41,10.19945782,4.099720905,3.662579477,3.416024046,3.266115314,3.146711358,3.050449041,2.982709061,2.926964005,2.894248459,2.847058566,2.817727458
0.415,10.29671553,4.108163879,3.670637328,3.424876555,3.27304577,3.150868312,3.055164721,2.986933524,2.931684564,2.898791828,2.851232822,2.823425445
0.42,10.39204932,4.11646694,3.678533832,3.433811255,3.282731974,3.156776795,3.059259128,2.993409965,2.936372863,2.904056533,2.854851359,2.829047295
0.425,10.51048846,4.12636677,3.687088398,3.439394861,3.289647633,3.16178803,3.066083656,3.000473395,2.941680825,2.908792211,2.859672865,2.831505612
0.43,10.58180174,4.135998615,3.693794335,3.447401205,3.294984339,3.168199085,3.072704925,3.006668058,2.947140292,2.915172619,2.865450782,2.83542066
0.435,10.67537589,4.145945396,3.702670988,3.454882961,3.303326613,3.174674375,3.079545538,3.011850324,2.950642466,2.917116591,2.869358933,2.840170759
0.44,10.76676703,4.153460748,3.713677278,3.460995582,3.310648379,3.181385597,3.087456961,3.016894188,2.955041201,2.921432608,2.874016034,2.843742244
0.445,10.8687833,4.161520568,3.722960541,3.467683882,3.315499493,3.187621178,3.092213013,3.021742421,2.960029957,2.924749062,2.87895141,2.847027082
0.45,10.96663097,4.167901289,3.728691459,3.473402248,3.322681014,3.193063771,3.096638315,3.025763969,2.96372812,2.928992624,2.885056929,2.849672405
0.455,11.06263227,4.174686167,3.734896256,3.479353409,3.328449693,3.201264439,3.099769844,3.031870859,2.966862013,2.933746707,2.889896015,2.854220288
0.46,11.17773125,4.180778398,3.742244885,3.484399142,3.333156247,3.204823646,3.104875128,3.036502282,2.971346666,2.937840013,2.893420951,2.858343376
0.465,11.28674128,4.189437205,3.746939101,3.492804451,3.341355932,3.210373451,3.109864366,3.040500695,2.97618096,2.943203525,2.898379225,2.862438414
0.47,11.41048773,4.198795004,3.751323107,3.496558977,3.345512237,3.213995328,3.113895858,3.044546823,2.980725279,2.948791143,2.90323344,2.868002189
0.475,11.50421585,4.207811063,3.758941926,3.503489288,3.350708614,3.219813977,3.119503267,3.050333064,2.98604311,2.950112292,2.906689018,2.872032987
0.48,11.59512338,4.217376792,3.763790098,3.509129254,3.355383287,3.225455766,3.12383145,3.054810196,2.990029271,2.952154361,2.910527721,2.876177733
0.485,11.69419291,4.22758148,3.769234007,3.515737449,3.362444864,3.231544815,3.128748629,3.060455069,2.993414435,2.956556624,2.914031558,2.879387342
0.49,11.78800012,4.23583304,3.775807275,3.523216182,3.368194391,3.235845021,3.132077416,3.06685198,2.997443224,2.961014902,2.916326627,2.882437726
0.495,11.90093801,4.244847331,3.781241587,3.527955108,3.372785904,3.240565388,3.137289876,3.069994433,3.002807891,2.962606283,2.919000641,2.885301681
0.5,12.03499782,4.252185497,3.789262177,3.53545683,3.378444067,3.247250728,3.144260694,3.074250343,3.005359605,2.966872022,2.924205007,2.887960925
0.505,12.11313846,4.257727033,3.794861195,3.540589632,3.383233947,3.254223373,3.148841057,3.078725729,3.008872609,2.968223213,2.927849189,2.889775186
0.51,12.228467,4.264987622,3.801893569,3.545309136,3.387804222,3.260557558,3.153942117,3.082347439,3.013493619,2.97045604,2.931871731,2.892670413
0.515,12.31374648,4.274267269,3.807289332,3.550399872,3.392130484,3.264461246,3.156257647,3.085274806,3.015519777,2.974258244,2.935104714,2.895264103
0.52,12.40046848,4.281214877,3.814880295,3.555777889,3.399442622,3.269721213,3.160574908,3.089325367,3.019199184,2.978111805,2.938305664,2.900325261
0.525,12.46981992,4.289269121,3.818123655,3.55990313,3.403555481,3.274566868,3.16447229,3.09577301,3.023298275,2.981593549,2.941527365,2.902183095
0.53,12.61217426,4.298664752,3.824348626,3.566926036,3.409613207,3.280218991,3.16887249,3.09900643,3.025950647,2.984850864,2.946669419,2.905847861
0.535,12.72170633,4.307107758,3.829444394,3.571755631,3.414497284,3.284833797,3.176417898,3.103111596,3.030736987,2.98875195,2.950082927,2.908134923
0.54,12.79820975,4.313857069,3.837614783,3.576993414,3.41934685,3.290476019,3.180038204,3.10683625,3.034017314,2.992545622,2.953030484,2.910986842
0.545,12.93840779,4.319326187,3.842023039,3.584157382,3.424995339,3.29452555,3.182745051,3.109717472,3.036193171,2.995934576,2.956796359,2.91401513
